cos_similarity: neutral vs change_1,cos_similarity: neutral vs change_2,cos_similarity: neutral vs change_3,cos_similarity: neutral vs change_4,cos_similarity: neutral vs change_5,cos_similarity: change_1 vs change_2,cos_similarity: change_1 vs change_3,cos_similarity: change_1 vs change_4,cos_similarity: change_1 vs change_5,cos_similarity: change_2 vs change_3,cos_similarity: change_2 vs change_4,cos_similarity: change_2 vs change_5,cos_similarity: change_3 vs change_4,cos_similarity: change_3 vs change_5,cos_similarity: change_4 vs change_5,prompt_id,stereotype_group_id
0.8184937551546766,0.7914490874572208,0.8126490544527949,0.6760005832024281,0.6629412031912736,0.8519966794538971,0.8026152349241462,0.6798620760301919,0.6468853562291608,0.8226169366009648,0.6625586577075344,0.638136953358494,0.6534565461572113,0.7037158815631659,0.46563873858563254,1,Education and Academic Abillites
0.8493514786365031,0.8616388441011016,0.7903057833155935,0.7941975367099213,0.8086815043927162,0.8710699799196753,0.905101875407144,0.8244673640608189,0.84727458452984,0.8369046825644548,0.8522178519883675,0.8965237336337832,0.7825459663251885,0.8386282371609097,0.8903179924269156,2,Education and Academic Abillites
0.9006155231947669,0.9132094891899368,0.8056548764037232,0.654197113824699,0.9192414918076952,0.8628730606533346,0.7556954756320209,0.6037382361401665,0.8735489191260077,0.8811698189811608,0.7106544278401031,0.9662064982255936,0.7307576424986926,0.8441810668315708,0.7216134137426051,3,Education and Academic Abillites
0.8291458679632675,0.7522008191503685,0.8751687193043294,0.7955029660633038,0.747937817592039,0.7254782239497464,0.788818074756877,0.7946269404977147,0.7758493079494939,0.7739219652709584,0.788925713161105,0.6311226550900213,0.7679188125884826,0.7490117042201312,0.6977512021816061,4,Education and Academic Abillites
0.9026829225850818,0.8373682963034097,0.858996414069972,0.8745965618789955,0.8831923446943497,0.8208077103217677,0.8360413254815982,0.8764890685287061,0.8613242966584262,0.8116716757000579,0.8086054462082459,0.8384696918166974,0.8195214529635381,0.8290695643956509,0.8538874544587721,5,Education and Academic Abillites
0.8906503625685575,0.8581214207687764,0.8605213138871841,0.8952038750534073,0.8296205138708574,0.8702401092969785,0.8637948935393442,0.9169888306456604,0.8960849219512776,0.8441809821260302,0.8806399193623848,0.8155434895514062,0.835998394634298,0.8367599105392112,0.8262426977025463,6,Education and Academic Abillites
0.8714211988103118,0.8723281620899719,0.937592232311871,0.886586944833843,0.9054387108911194,0.8347851676758771,0.8616588717427683,0.845907781167107,0.831197873991275,0.8698494929958047,0.9168540508333654,0.9234482181098622,0.8929890309920098,0.8874472321638944,0.9217437239141821,7,Family Influence
0.80182635472743,0.8000176978509741,0.8630306394420828,0.8456934185331009,0.756313531427453,0.8140360488752921,0.7581825750051512,0.8283698402585761,0.8195037521457353,0.7523449961354274,0.8302233563492459,0.8278850370273456,0.8382334307335455,0.7420455547340903,0.785934955046542,8,Family Influence
0.7678529224623334,0.7000152995584031,0.7423330342500105,0.7765038729272564,0.79489938464823,0.698733781632805,0.87363238407231,0.8551539060855284,0.8885993832333243,0.7603735337050108,0.7327197422221752,0.737893289035119,0.8790570012373393,0.9016839026856558,0.9417892547985021,9,Family Influence
0.8312927512429886,0.8417413028299909,0.7927569098415594,0.8081119682757584,0.8194087808366817,0.936654575902085,0.9105593229967772,0.8623013043028104,0.86552426393034,0.9278898283591778,0.8369127449894895,0.8526831644573717,0.8342807593793772,0.8283847001628007,0.9174171387616293,10,Family Influence
0.5872054482063647,0.31789339243381565,0.9030525857463061,0.9321633326156786,0.6268978201588082,0.24540321724864897,0.6048271774274288,0.5690083142905589,0.522914454552117,0.36728281288432013,0.3425379670061701,0.5148130378772605,0.9296917575382259,0.6396151331002176,0.6438608407077423,11,Family Influence
0.8176467976857428,0.9087400221222892,0.8641386970167174,0.8432016212550126,0.94321152985211,0.8523716258612333,0.7846198995998293,0.7636856156859944,0.8490011855196689,0.8769104879172126,0.8782140991777159,0.9226694450216094,0.9592458465992615,0.8662643763797057,0.8639457828460475,12,Family Influence
0.93055940577331,0.7623704030185994,0.9110751170277804,0.834231004740597,0.7784221740457143,0.7263331153385783,0.9355668783427193,0.8741663574816214,0.7519479445511084,0.7654206825793128,0.7558463990659375,0.7333502292265311,0.8958335841175181,0.7794818053874647,0.7653627876296158,13,Family Influence
0.7694688709785346,0.8432034011922005,0.8703649305996631,0.8504819819530021,0.8396648558504592,0.6977298192124485,0.7631308742176122,0.7968840438767648,0.6817253429249357,0.8768007082786026,0.857070632994226,0.8286108926345438,0.8707064257413728,0.8469862465447409,0.7775756868734662,14,Family Influence
0.863411296731087,0.9032628035498644,0.8399055664996229,0.9484964796340052,0.9326328636824666,0.936977558391689,0.8328657937208173,0.9093827382312013,0.8249870804240276,0.8617112057027367,0.9100582939137702,0.8957656913360592,0.8535705427346791,0.8508924816320377,0.9062935490975714,15,Work type and career outlooks
0.9355332249429185,0.9242985698833854,0.8824233148099361,0.6789691359052569,0.9410875386110787,0.9182382889987362,0.873707498165176,0.6810970296588621,0.9103571465929746,0.9010226216448673,0.6593156561101161,0.9154363637616696,0.6335600304781668,0.8771813702980646,0.6579503925428842,16,Work type and career outlooks
0.9254203766221222,0.8720863179506967,0.7672316244848734,0.8923342850563158,0.6268951148145148,0.9145267752069997,0.8069639829212903,0.907012927698206,0.6823458060411165,0.8008347598512773,0.9306356393303084,0.6898550434761306,0.8377306683842358,0.7997334783040426,0.7279762401934295,17,Work type and career outlooks
0.896984166610575,0.6279913645561799,0.923436970318138,0.899907222695834,0.9180554585460552,0.6581934364754821,0.9438065448418218,0.8949935974698676,0.8997162853271761,0.6172771751072956,0.5906235947185159,0.6096636841690324,0.9001214828091925,0.9071267548607502,0.9313401010440241,18,Work type and career outlooks
0.9213809000014732,0.8876534197423249,0.9699488308398896,0.9210404305621636,0.9539535470435201,0.8875587070874325,0.9253842933138958,0.9047948315207976,0.9172219384011462,0.8965886499074112,0.8943743730389693,0.895428249263895,0.9350351080877393,0.9382228015614351,0.9057945522100916,19,Work type and career outlooks
0.9539705562938098,0.7304642970952545,0.7585428517718232,0.8090276288211048,0.8221327597323023,0.7568482609664586,0.7758710794679369,0.822229428744667,0.7682029259942981,0.8396265491761268,0.8771085488408771,0.7147743009133274,0.8211761341485693,0.7570544441506014,0.7912286885739496,20,Radicalism and beliefs
0.9022966036026804,0.6202713470368275,0.9014172268801258,0.6350467900838221,0.9265148583438162,0.6236452529530938,0.8974927820501869,0.6154268735770047,0.8632988484314406,0.6289391776476724,0.9088390399304207,0.6198215787750473,0.603663792625543,0.8994478636086881,0.6404318479920643,21,Radicalism and beliefs
0.9095258486334801,0.8281105048928428,0.9301088913583948,0.7965680824142479,0.7086226579915085,0.7560624781604766,0.8661609858933007,0.7339466471274081,0.668233137329495,0.8741845511251017,0.8941960079831033,0.6593806329983853,0.8392002603508939,0.7331184788459735,0.5967032982010871,22,Radicalism and beliefs
0.5102858842542655,0.6193847035317841,0.5864568369621501,0.6131078648507635,0.7074869468001337,0.33288093967111854,0.4475311639162956,0.4601531664198799,0.37456086682686685,0.45299591216639146,0.49606825931054555,0.5963214565512103,0.8586894744226746,0.6571690828538737,0.6993677927605552,23,Radicalism and beliefs
0.9088219907292513,0.9044887096748607,0.8846949440205283,0.9085343557375011,0.7605775912840853,0.9404183663178294,0.9114611602277026,0.9221618736546261,0.7871336553761785,0.8526011028371969,0.888539492986323,0.7560149636105026,0.9015384282888772,0.6889507400087949,0.7332330527655009,24,Radicalism and beliefs
0.9075815085096726,0.813195222751584,0.9518365575713355,0.9439818066484142,0.9061444346244709,0.8387239148630806,0.9173902197710375,0.8975092757441172,0.9475124783391029,0.8582761149092153,0.7994589375013263,0.8176517707458627,0.9397447246906808,0.9064879440628142,0.8980760552179455,25,Radicalism and beliefs
0.8596494509928317,0.877997557832446,0.8742527618505012,0.7710866054248113,0.8942622819858602,0.8386810973310227,0.87136833337446,0.7392411143067201,0.8402968905378045,0.8351068935426824,0.8022274687419934,0.8411648208938608,0.8181879910170303,0.8804464644234116,0.7760500231653693,26,Radicalism and beliefs
0.6806902782155468,0.6870102927222222,0.5757671848123836,0.6684938881193965,0.6131411938607046,0.6300533859601462,0.5484878071568606,0.6555715099957447,0.5785051824757101,0.644528411809868,0.6779758980124346,0.5982981275910288,0.6030744135262814,0.5041216165952617,0.5386404772548368,27,Radicalism and beliefs
0.7667166039995744,0.7869390181585287,0.8062131481274077,0.7538081483318577,0.8971327392890601,0.8825189971424976,0.9106247108205108,0.8419671551586801,0.877731070742904,0.889184183449919,0.7542931452722273,0.8626939662316184,0.803783019410252,0.874923789308341,0.8452519083435572,28,Radicalism and beliefs
0.6848777362791367,0.7297988698310478,0.5520617277409293,0.67497392955115,0.8812378808218866,0.7583176031963862,0.7206995617349367,0.7390531564745617,0.6676053559025824,0.583461548472006,0.6916239409986573,0.6555153409958949,0.6341252792508218,0.5524405551237467,0.6879679405791169,29,Radicalism and beliefs
0.8445938942582709,0.6760845072180361,0.7901598708114663,0.9081970475179095,0.8514638234057028,0.5988518550434152,0.8099837022996712,0.7384830683493733,0.8169295724765986,0.6707085765890778,0.7249483226218385,0.6405555982883631,0.7750941437188515,0.8420490586855235,0.8339834041393758,30,Radicalism and beliefs
