cos_similarity: neutral vs change_1,cos_similarity: neutral vs change_2,cos_similarity: neutral vs change_3,cos_similarity: neutral vs change_4,cos_similarity: neutral vs change_5,cos_similarity: change_1 vs change_2,cos_similarity: change_1 vs change_3,cos_similarity: change_1 vs change_4,cos_similarity: change_1 vs change_5,cos_similarity: change_2 vs change_3,cos_similarity: change_2 vs change_4,cos_similarity: change_2 vs change_5,cos_similarity: change_3 vs change_4,cos_similarity: change_3 vs change_5,cos_similarity: change_4 vs change_5,prompt_id,stereotype_group_id
0.7566207615968928,0.632846238117583,0.665268560422501,0.6107663954208552,0.6782336871938862,0.6447557806785222,0.7644962403802126,0.6343579017328546,0.6858718220884019,0.7057816592773436,0.7645860295524979,0.7852094923540537,0.6817931550861214,0.8010724642344642,0.7389232427162434,1,Education and Academic Abillites
0.800966377122721,0.8816547533530448,0.774604091438909,0.8180779918154042,0.7742964963486121,0.7736836011734171,0.6729318239266873,0.8811869649328002,0.8205755930727336,0.7831653797906191,0.7859534186695315,0.7885359956123335,0.7225005278940406,0.6612612513651714,0.8028992309700282,2,Education and Academic Abillites
0.8297915658421027,0.7122912588718311,0.8763940362830835,0.603205109020172,0.8989358745570213,0.5748709747358227,0.8418906888461133,0.4824529254339349,0.8321895816158558,0.6776152779276644,0.6980637914096524,0.673528401554011,0.5052088954401708,0.8372378269630113,0.5516701523847476,3,Education and Academic Abillites
0.8318163654840515,0.8136740063077674,0.778391807603348,0.7643848530421734,0.7310104953344834,0.8892223574545384,0.8645678436126636,0.8716136077046294,0.74348177555526,0.884111796995566,0.8932348977319873,0.7531388056614615,0.9565783907813987,0.7745823225093401,0.7771775399056069,4,Education and Academic Abillites
0.7403294377276356,0.8044649815964708,0.8162113849809038,0.6194910261124544,0.8162113849809038,0.763272341925046,0.7873674267697957,0.6606724196057412,0.7873674267697957,0.9649318442369006,0.6756772176396302,0.9649318442369006,0.64129810918711,0.9999999999999987,0.64129810918711,5,Education and Academic Abillites
0.9196808068747351,0.8816124434737038,0.9227704786219741,0.8433130984947312,0.8986991103985748,0.8247122371950513,0.8800758610286762,0.8694980545537067,0.9284226224855356,0.8716117474057008,0.7769506075997795,0.8293747640807252,0.8792283941627218,0.9044180889277453,0.8849339883087319,6,Education and Academic Abillites
0.756489757404895,0.8565387158034877,0.8343342289789617,0.8788620268059566,0.8588911316468792,0.8592967253092296,0.677260264898864,0.7350944342947996,0.853190008484418,0.7921730053543437,0.8219362489523339,0.9611671246258223,0.8005377372004893,0.791024697765704,0.8421562795508548,7,Family Influence
0.9481567729325425,0.9999992917744815,0.9478044040697202,0.9996788044401017,0.8505649022003803,0.9481614308098574,0.9997080635094235,0.9469049738727937,0.8197451061622496,0.9478090304893798,0.9996780652485509,0.8506120759286271,0.9470809052789786,0.8200792078091663,0.8505538609308072,8,Family Influence
0.9651700614748386,0.6796893115386488,0.796562207348589,0.8505188209286378,0.8492708109179652,0.6640294655276033,0.7723259816792412,0.8268063742276681,0.8276155247539819,0.7695074237602813,0.7423644082448724,0.7222371965747154,0.8655678989028207,0.8629037765174267,0.9728219926034254,9,Family Influence
0.5957560708181583,0.762077978496974,0.5130708012450618,0.9795412091999669,0.7915415331351265,0.8520154534330524,0.7659551364831692,0.6028485236600472,0.5244373740200616,0.7223033850866574,0.7814079267216711,0.6913524321075324,0.5348629277638375,0.4999045420982663,0.8047335157302163,10,Family Influence
