cos_similarity: neutral vs change_1,cos_similarity: neutral vs change_2,cos_similarity: neutral vs change_3,cos_similarity: neutral vs change_4,cos_similarity: neutral vs change_5,cos_similarity: change_1 vs change_2,cos_similarity: change_1 vs change_3,cos_similarity: change_1 vs change_4,cos_similarity: change_1 vs change_5,cos_similarity: change_2 vs change_3,cos_similarity: change_2 vs change_4,cos_similarity: change_2 vs change_5,cos_similarity: change_3 vs change_4,cos_similarity: change_3 vs change_5,cos_similarity: change_4 vs change_5,prompt_id,stereotype_group_id
0.22481681374814189,0.29782633811448855,0.32106352525170756,0.3096950274668228,0.451034345646746,0.30022212087711636,0.2546586165453615,0.27929936237595143,0.20968773050112355,0.5914303770510078,0.43240578453251,0.34262204556684106,0.3865221349108675,0.31880942330329975,0.3309365362801293,1,Education and Academic Abillites
0.6031591621088903,0.9032405681074529,0.7569972916912473,0.30522039897187225,0.6813803183607685,0.5291526522335291,0.6610752766655368,0.4944806438666898,0.6719065054549613,0.6987325805244419,0.2678783026701367,0.6570176496925509,0.36565690413941543,0.7108475178744453,0.30409621680360943,2,Education and Academic Abillites
0.37502308245361915,0.9068211333330702,0.8037856027409085,0.8957750257657338,0.8658124596566775,0.3544576341650413,0.37074666642846354,0.34010781408048274,0.31003548645484835,0.8318173444455885,0.8649669851064756,0.8810885419392069,0.7319972074635201,0.6945617571676358,0.845926036269638,3,Education and Academic Abillites
0.8200867013288543,0.7246016929078621,0.8201892968530922,0.7890005853234737,0.841627153409611,0.8117677940808434,0.9508815356319404,0.8306559316341119,0.8712451442433427,0.810064476293898,0.841568414519082,0.7764476509955371,0.8271938324565268,0.8504637559818136,0.7943366148651801,4,Education and Academic Abillites
0.8142226705207463,0.8855810181378181,0.8218886127863759,0.7531780951925886,0.910983706574526,0.7703337836954924,0.8434410911609724,0.7347455479143018,0.7780738201635014,0.8089904955792222,0.6655955233140805,0.8876308213999025,0.7331826723148172,0.8095292248398451,0.72612964830303,5,Education and Academic Abillites
0.8218859758317365,0.867684044258997,0.8489314755155085,0.837514723941114,0.747635193030278,0.8664007331019861,0.8825614154352768,0.9007422302663685,0.8233983805071617,0.8644148318914591,0.8562557425017497,0.7630597593753512,0.9169401832856775,0.8301888769164435,0.8684396243491904,6,Education and Academic Abillites
0.5194977526386505,0.4912504913657272,0.5994546198416871,0.48755807654058303,0.5027392021060106,0.9167560015460217,0.7726937147714581,0.8246130268574619,0.9283854395556619,0.7696689221723783,0.8107837121422719,0.9366486299061705,0.7949085001141296,0.769808133425427,0.8191328451325433,7,Family Influence
0.8206648908332281,0.8773267729365283,0.9134401694546315,0.8674024911854243,0.9025705574512466,0.7088755839702596,0.7422895408445687,0.8433757273654301,0.7330137272139855,0.8885460695959583,0.8222380955399444,0.9101626096729681,0.8267657159455826,0.8779427275180814,0.8372665774612575,8,Family Influence
0.9971123715828231,0.28798343092632656,0.9999991906896095,0.29389538103803003,0.9971181023241378,0.2900279902474391,0.9971109964409699,0.2963485485334951,0.9999991172503248,0.28801890193130575,0.9787275131216497,0.2900422183988251,0.2939323272235658,0.9971167802232581,0.2963618707834712,9,Family Influence
0.5575673394201573,0.5575811343315111,0.551245934819943,0.6800504769236921,0.6399822862168723,0.9999993817238146,0.8685102781899737,0.5648147152003007,0.3220839161984149,0.8685167273004797,0.5648013375013844,0.32216843328408096,0.5805452016692167,0.3053475511752688,0.432745337378704,10,Family Influence
0.4865953999704108,0.9497671406736341,0.7353207024655318,0.788770293419869,0.7339715500814852,0.4746524369996096,0.4800020924556805,0.4728554131919218,0.39380089913650496,0.7620531595736348,0.7915656438130947,0.728340981768685,0.8163853337714482,0.5776391445786205,0.72760053045322,11,Family Influence
0.8426512816674514,0.874793105947703,0.6685866368564282,0.864943832334407,0.7349199546931748,0.820046339813313,0.7018683404418411,0.8006915987429382,0.7276506779594551,0.701523140586237,0.7863147857931079,0.7439050820596929,0.7569346761274852,0.7505283203499288,0.678381807361656,12,Family Influence
0.6623296694699277,0.5643434826815625,0.6922342982704213,0.6053807311556292,0.894753633586735,0.7839251772980117,0.8186440789732099,0.7505070128207404,0.5902538141010292,0.7693758985654934,0.6876990592273741,0.5190086095558115,0.8218957508090304,0.5929682458302656,0.529857326787424,13,Family Influence
