prompt_id,stereotype_group_id,cos_similarity: neutral vs change_1,cos_similarity: neutral vs change_2,cos_similarity: neutral vs change_3,cos_similarity: neutral vs change_4,cos_similarity: neutral vs change_5,cos_similarity: change_1 vs change_2,cos_similarity: change_1 vs change_3,cos_similarity: change_1 vs change_4,cos_similarity: change_1 vs change_5,cos_similarity: change_2 vs change_3,cos_similarity: change_2 vs change_4,cos_similarity: change_2 vs change_5,cos_similarity: change_3 vs change_4,cos_similarity: change_3 vs change_5,cos_similarity: change_4 vs change_5
1,"Career, Education, and Finance",0.8156174453693525,0.8732411865606957,0.6852431665156373,0.754333588575056,0.7778501241226442,0.9272383711334656,0.7466106119875291,0.7184078630754531,0.8492917467185033,0.7550366396799932,0.7675236189827382,0.839014889120101,0.6961674896167082,0.7462529261635775,0.7647056500619398
2,"Career, Education, and Finance",0.8418443342179611,0.934584099356272,0.9078002153777632,0.9109148108533932,0.9643891184736596,0.8079177537800781,0.8092448374256636,0.8199326699601128,0.8299431082263157,0.8904055522056513,0.8864775428152558,0.9358420914181436,0.978097459497404,0.8885320766741756,0.8864852372838385
3,"Entertainment, Leisure, and Preferences",0.987125720588419,0.9667286094561948,0.9435929426000452,0.5973089142574546,0.6123117512205838,0.9763152944134804,0.9516293205478076,0.5899048055341356,0.606231954399334,0.9685633893984762,0.5927241838131636,0.6042332899187721,0.5812126651200908,0.5802920506927736,0.9601860622216636
4,"Entertainment, Leisure, and Preferences",0.7066584041667838,0.9199733473583402,0.9244669764591956,0.9244233863250472,0.8958058042001031,0.7203900622672712,0.6689957373504165,0.7413492686100018,0.7113489140447411,0.8846540150728172,0.9200339387483012,0.9103947915442584,0.880504516123694,0.8636658856511814,0.9065533405271136
5,"Entertainment, Leisure, and Preferences",0.8692842068509747,0.8582775885381672,0.7965928519595287,0.8640540994916461,0.861944680392467,0.957358400215046,0.8578008665287105,0.9881191888412114,0.939829027001774,0.8767685852945988,0.9478701330378682,0.9604484575717436,0.855728632800406,0.898273997982088,0.9455826392905298
6,"Entertainment, Leisure, and Preferences",0.9561125328186956,0.9269526596941112,0.9287074375098908,0.958184541994684,0.9149284388806324,0.898326640843641,0.956855793147944,0.97172807281774,0.9345516414650468,0.8796449274074549,0.8937625828103632,0.879230829918928,0.9504213787118528,0.9501312689373044,0.9306578260467672
7,"Career, Education, and Finance",0.8570076102997961,0.8344662702152505,0.8352234376367456,0.8418785604494787,0.8864041112863342,0.7936489897161201,0.8233424503456392,0.81787549172246,0.9206471946019116,0.9006021532792451,0.8938863066422151,0.8639054613845984,0.8827509267056183,0.8491242312335803,0.8965998798653081
8,"Entertainment, Leisure, and Preferences",0.7290767130324565,0.5389400743755666,0.9112276110574944,0.804410665428493,0.9882247424275103,0.4093534499716019,0.704727378628014,0.8908518883581815,0.7216217938936091,0.5663148749242932,0.5933160021098218,0.52428459635027,0.8099729184670803,0.911548216293997,0.7945316515546507
9,"Entertainment, Leisure, and Preferences",0.9057326843991956,0.9715059992239126,0.7761370023640644,0.962043780500893,0.9544996303865873,0.914377602514242,0.743396362429888,0.9128354035331968,0.909299788000244,0.7908887755939455,0.9609876297122796,0.9484836872505862,0.7890207805340438,0.7991814718629147,0.96579018715056
10,"Entertainment, Leisure, and Preferences",0.961410260623392,0.804543322555793,0.9508148693031252,0.7738681264083752,0.8833486768352387,0.8093240340719656,0.9535443147807644,0.7726038634388318,0.8811385566885191,0.7789708784844316,0.756595371757112,0.7483369948443943,0.7537455381292735,0.8900288778557384,0.8146455425634103
11,"Career, Education, and Finance",0.9190835695057386,0.934072751914233,0.9065147448674448,0.8933756211792279,0.9721181048189136,0.919773207956007,0.9027730005055358,0.9064266040531586,0.9238818833093744,0.9177315152949348,0.9168934435380328,0.9443633879174534,0.9615992534314372,0.9268664741895818,0.9112238575528016
12,"Entertainment, Leisure, and Preferences",0.9294970241241314,0.944478874127578,0.9253123799158592,0.9496014423215448,0.9173593000109828,0.9526809476744316,0.962957763147308,0.9367721232230104,0.9537484481793154,0.960695460409452,0.9387204770470134,0.9472165054965888,0.9456715543904788,0.9635999389587446,0.929302239190684
13,Social Interactions and Relationships,0.9702354904269874,0.9533310733741068,0.8424110153069286,0.9774841513208103,0.9339436316036024,0.9554948310625012,0.8383567881773536,0.9830044824896365,0.932727879294024,0.8425677859105374,0.9548684395715265,0.9340115020483428,0.8516027522226383,0.8222275251025133,0.9273281565706286
14,"Entertainment, Leisure, and Preferences",0.8237485384019618,0.954434955700842,0.9234969738140568,0.9567729552087963,0.9473661167981332,0.8382670778000045,0.8583926637709729,0.8327346557498705,0.8298562918431687,0.9350945919784798,0.9676371501155544,0.9797103283009324,0.9268775775285164,0.927342486985534,0.9640702460128324
