prompt_id,stereotype_group_id,cos_similarity: neutral vs change_1,cos_similarity: neutral vs change_2,cos_similarity: neutral vs change_3,cos_similarity: neutral vs change_4,cos_similarity: neutral vs change_5,cos_similarity: change_1 vs change_2,cos_similarity: change_1 vs change_3,cos_similarity: change_1 vs change_4,cos_similarity: change_1 vs change_5,cos_similarity: change_2 vs change_3,cos_similarity: change_2 vs change_4,cos_similarity: change_2 vs change_5,cos_similarity: change_3 vs change_4,cos_similarity: change_3 vs change_5,cos_similarity: change_4 vs change_5
1,"Career, Education, and Finance",0.8932707681071775,0.766210940895843,0.8542005557896692,0.865441428019892,0.7969364068216167,0.7710409938389335,0.868681604042349,0.8196492746774411,0.800875169040302,0.7944997557797071,0.6774001797959239,0.6870711318103444,0.8251980557501686,0.7839202081640364,0.8332003737888297
2,"Career, Education, and Finance",0.8316848005326722,0.9645773642359028,0.9344484770559356,0.9491628954388732,0.8754739081762701,0.8259572661558787,0.8140029973550942,0.8329049465759779,0.8821527965970073,0.9499722333032998,0.9533352593493084,0.8689215607458187,0.9495394066601084,0.8690187777926878,0.872906550968322
3,"Entertainment, Leisure, and Preferences",0.8823110535951852,0.8732824317323093,0.5058002426323767,0.8898580351145802,0.936214605844343,0.94127912973129,0.529377314223964,0.7989306768447031,0.9124220971962156,0.5539123881675323,0.8154041935123855,0.9118867098572674,0.5459066136706436,0.5546060459665401,0.8782757531391354
4,"Entertainment, Leisure, and Preferences",0.4853396995825637,0.497804706557077,0.4958868736024922,0.5078420666759875,0.9064089032544996,0.4541597381432163,0.5285994772198528,0.5032743122624557,0.4657784636688684,0.5698749773037156,0.84742848351038,0.4572779916531076,0.5605714834019804,0.4527583957984004,0.4827161815178415
5,"Entertainment, Leisure, and Preferences",0.9374041770100884,0.698437520108812,0.7484705163330354,0.940706270892364,0.942027617550524,0.6930633265272652,0.7473023026509777,0.9756144842663164,0.9443909979556456,0.8453966845185623,0.7190725006003669,0.7263178000432572,0.7639412654118996,0.7650641644170125,0.960164822703616
6,"Entertainment, Leisure, and Preferences",0.967602990040912,0.9403352397583776,0.9804797523161698,0.9728423638628962,0.9718804714644924,0.9522803622441705,0.9682089950125076,0.9701490094199812,0.9833356594353986,0.9467901451108393,0.943080827977868,0.9367870408203206,0.971521645805652,0.9741427032282448,0.9709848535715202
7,"Career, Education, and Finance",0.6380062296143183,0.7261959480784638,0.6326252920487301,0.671362395823039,0.9030597654004878,0.8517891996597302,0.8548663859313694,0.6781734983461789,0.584809150363149,0.8306059696807143,0.7730374864346136,0.6173176914290357,0.7095933915513188,0.5580879274496737,0.563000828438466
8,"Entertainment, Leisure, and Preferences",0.917859883439942,0.8966523358177034,0.9516213453426344,0.8602811584713961,0.8816261919172788,0.8960932608165443,0.9300726253853993,0.903967048522917,0.8304108555067863,0.9011968262618096,0.8369792930081736,0.8400804021689254,0.868113521517295,0.8512961735055131,0.8614410265461853
9,"Entertainment, Leisure, and Preferences",0.92247607740104,0.9570270433606765,0.9431684309220344,0.9708434346299007,0.9577859185636076,0.9334329449998046,0.9119251526632026,0.9179504753960728,0.9152923007814294,0.9620397718988508,0.9575237468739212,0.9605197105454414,0.949671710073719,0.948168968032145,0.9433645534186624
10,"Entertainment, Leisure, and Preferences",0.8696731828707948,0.9288883510959272,0.9074998993070424,0.902115176828036,0.9148445361718414,0.8736974527660428,0.8818581652947206,0.8548282213976757,0.8567134981106459,0.9458928655753188,0.9423028932672473,0.9475889227453504,0.940747989825068,0.9374948234964366,0.9461330928700098
11,"Career, Education, and Finance",0.9425545817619848,0.9143934848785148,0.9260648300836948,0.9413275423466236,0.9336249444872352,0.9380625076647178,0.9503118101976542,0.9685062765640872,0.9592082959173202,0.9321387711085024,0.9471075600288644,0.9269077108929952,0.9617297012785632,0.943091236095278,0.9603939612578049
12,"Entertainment, Leisure, and Preferences",0.9125937677250796,0.9383655818124712,0.9537015487330824,0.9551536781071938,0.9316403710499082,0.9104988678213032,0.9222547720803748,0.9268659600132774,0.925607345804909,0.9397722080491704,0.9345699757138004,0.9347288203928886,0.9635983115944632,0.9363059617977648,0.933738862471283
13,Social Interactions and Relationships,0.9173509963536612,0.8750031549612964,0.8823353614003998,0.8976604488782493,0.8904527401857348,0.9077638557687864,0.8994230419092939,0.9485357160776112,0.9376475753054104,0.858558940677141,0.9405557515958722,0.9283569117002326,0.8965346273151265,0.8935902181865758,0.9574230389784552
14,"Entertainment, Leisure, and Preferences",0.9421914421661096,0.9101750879092924,0.9587799349136416,0.9643245334633426,0.968399336955036,0.9135796208105784,0.9406722038898112,0.9361445657041636,0.9368333851899876,0.9134553947627596,0.9052878862481027,0.9105473593407222,0.9832153574662772,0.96562028871158,0.972122939713072
15,"Entertainment, Leisure, and Preferences",0.9643282951277432,0.9682728998996528,0.8669760166234688,0.8584630991380056,0.8699424979280513,0.9385911398764444,0.8354773041434088,0.8285572954228748,0.8457952177795061,0.89681859455311,0.8866169019651223,0.8905426375326198,0.9822147162769304,0.9301331465364724,0.925728108247702
16,Personal Development and Well-being,0.9840381942317684,0.926310355741926,0.984124130380359,0.9611311021176384,0.972050520787474,0.9295719653957644,0.9875614374858116,0.9617075703846508,0.9690277823583732,0.9175560110081504,0.9145707097364008,0.9196392504549056,0.9564329172375156,0.9676089530498084,0.9598628059669764
17,Personal Development and Well-being,0.6591085728377489,0.8075239503451052,0.5625550253021128,0.5732060746400278,0.7929762338586084,0.6105196246950717,0.5345768419100498,0.5599494933303879,0.6868331922722295,0.6426883129178534,0.5755828872325641,0.8819605716995239,0.5164116289223581,0.6489006050755819,0.6403429711884279
18,"Career, Education, and Finance",0.8914063788560114,0.929710218101578,0.9249821600136794,0.8588481332938863,0.9260366070800828,0.9155753921252066,0.9038693204462552,0.8965112821906271,0.8800392008203479,0.9304818442907644,0.8822242985976946,0.8935045310739251,0.8618511202767982,0.9167210024994484,0.8605867470603024
19,"Entertainment, Leisure, and Preferences",0.8981510921823193,0.9446477112202968,0.932026830666375,0.9339803218560384,0.9196186382257736,0.9420360400706542,0.9249804153959202,0.9375012401892372,0.9393525577141912,0.961591842802475,0.9567652008177748,0.940953528085805,0.9450327951454756,0.922270233638844,0.9286336227221124
20,Social Interactions and Relationships,0.8732032433343575,0.8635940708959144,0.8829460948769041,0.9012354571796054,0.876518679278022,0.9344276692129264,0.9415843071547584,0.8773483923852844,0.9077344654985724,0.9320978087600198,0.8555850374438208,0.9452670311309516,0.8805065975128126,0.9232209910365504,0.8520914654412637
21,"Entertainment, Leisure, and Preferences",0.9146818456914874,0.8648455999926126,0.8438118759398003,0.9097017635996788,0.842859857672347,0.9018893718931462,0.8544591232207782,0.95953724438211,0.8775676662644312,0.9434872946048528,0.940363600087514,0.9033361055649454,0.9014340158957954,0.916434147623375,0.8821494713501532
22,Personal Development and Well-being,0.9400177678876857,0.7682540784934241,0.9195666183539464,0.8728100505090638,0.778952139234615,0.7822932699039279,0.9243946135012584,0.8671542685354611,0.7922263199710317,0.7879752364799197,0.7210725838368822,0.6807678325510766,0.8661777557051389,0.7963426320385467,0.7736519723975533
23,"Entertainment, Leisure, and Preferences",0.8387031104092442,0.7319568280797437,0.7697288750062892,0.7044669151146555,0.7437312525284119,0.7489553426693709,0.7787652825590818,0.7175627286407851,0.7569790442878943,0.7131801413251698,0.8055158269882543,0.6582611747351101,0.6822768427453088,0.6909071363922352,0.6156881044035949
24,Personal Development and Well-being,0.9277062531304698,0.9155553404839528,0.9300525267116028,0.881156217324767,0.898404371341984,0.9281291351212132,0.8876587620869225,0.8887635607657306,0.9017115634916236,0.8882753486382075,0.9056046782785612,0.9187717796302592,0.888573549070097,0.8914973096669478,0.9015352575260376
25,"Entertainment, Leisure, and Preferences",0.8475574853689347,0.9057606977338568,0.8038620816701838,0.7924948357410453,0.904594086268404,0.8456061106592437,0.8971405080859547,0.8896831740286105,0.8465144789214759,0.8214727156398014,0.8063939292387263,0.914342615933369,0.8392222219980556,0.8103916869274925,0.7899252230773567
26,Personal Development and Well-being,0.9662570947183646,0.9408646170898656,0.8941572511290408,0.930127963629572,0.9311706902978834,0.9260968064653772,0.8915097906790661,0.9248691588592534,0.921926719237091,0.8812200816302875,0.8950628270737978,0.9313628328226168,0.9051748386178108,0.8932320256700266,0.9163819501148924
27,Personal Development and Well-being,0.8985095643440126,0.9041069063829804,0.8756781150482039,0.8223493981067262,0.859688961338865,0.8880972324092864,0.8349021243318785,0.7760684835993843,0.8181759891068696,0.8836242758488947,0.8048071715426744,0.8320536600323658,0.8209599569591823,0.8404031742728901,0.8515550037768024
28,"Entertainment, Leisure, and Preferences",0.962272526822276,0.95154724206793,0.951996921662406,0.9629250318781758,0.9688655584043592,0.9664751142711896,0.9675580439422388,0.966703387782306,0.9623978984567844,0.9618471716732128,0.9665287900084384,0.953013810986256,0.974195148673956,0.9666115289322704,0.9622581180032762
29,Personal Development and Well-being,0.93047574797129,0.8830011342800586,0.8829256939446938,0.875665293449773,0.9205196525037014,0.8872436589739001,0.8833626876518471,0.8740000976504971,0.935484553303873,0.9552541081531783,0.887080337336561,0.8861565865315862,0.8860050068674274,0.8936595541724806,0.8730013329050168
30,"Entertainment, Leisure, and Preferences",0.9619879420255524,0.9602858366506593,0.9543020331383806,0.938646954782244,0.9734957806588358,0.9802700914360856,0.9589621134221484,0.9323999323939572,0.9522105211370444,0.9556178779779192,0.9358020512040348,0.9532175196094818,0.940168741349732,0.9488121223110476,0.9350173733839212
31,"Entertainment, Leisure, and Preferences",0.9530752114349492,0.9474359667274042,0.929751605229855,0.9210515053860832,0.9458015645343802,0.9657888979271878,0.9398058259311258,0.9491436392514848,0.9410705471325788,0.9669175124755702,0.9595338491656664,0.9486643428943315,0.958447543822578,0.9392588530477596,0.93259018500018
32,"Career, Education, and Finance",0.9600467672635504,0.9690270171153909,0.9361931847145456,0.9651014237992016,0.9243112163769464,0.9661493481317756,0.9358604346117324,0.9698532260944976,0.9236857040010166,0.9416717320486382,0.9650182935912134,0.9271204602635044,0.9349195875710452,0.8947926523952532,0.9318599490463608
33,Social Interactions and Relationships,0.9345920555086936,0.9329671722443892,0.9368735521800192,0.9435519275264846,0.8701702368935534,0.9211326390109372,0.9555870660957696,0.956169773440803,0.8865260663817709,0.9514082334955404,0.9498375828845522,0.8667425211280442,0.9714169374001462,0.891299071205559,0.8981821685527719
34,"Entertainment, Leisure, and Preferences",0.8780037245829162,0.923108751043206,0.8448620514200466,0.922914554513374,0.9025354864248571,0.8613859295038311,0.9283207306437212,0.867236839907556,0.8503138393867345,0.8417210072370056,0.9333823838127212,0.907126128309933,0.8546616708739561,0.8318874548956428,0.9196208487602348
35,Personal Development and Well-being,0.9017352100385204,0.9812435637525369,0.9044440646908574,0.9157032261258192,0.9120308248514196,0.9005704113718566,0.8539482884260037,0.8692382410973025,0.8684288007088867,0.918171242359826,0.920003831838405,0.9245546162733248,0.9118149449509636,0.9094220783388683,0.9538410742633684
36,Social Interactions and Relationships,0.9151164217399392,0.950977899694081,0.9423121622734274,0.8983148606295688,0.9078761283592236,0.9126511630428712,0.9402304347005812,0.9170946010805404,0.9207578620013728,0.9429406264008492,0.8998453072371652,0.8993449482561746,0.9244832074938766,0.9131376918972394,0.912580908393334
37,Personal Development and Well-being,0.9303093780597628,0.8610500202047869,0.9356462491776888,0.9278998365811436,0.8864422380232733,0.83652932007461,0.9547421900504288,0.9205182242975768,0.9140577041021754,0.8166971466209074,0.8180345539226366,0.7866241926959204,0.918394764098178,0.9163051397991088,0.9131481016964054
38,Social Interactions and Relationships,0.8556208605202507,0.8241155355795651,0.9319169236860378,0.9259752333343164,0.9360501400019808,0.7674496794126573,0.8423908845932429,0.8405506918217799,0.843738819096523,0.8035623680065176,0.8077978572408784,0.7919844582727705,0.934081960596963,0.892182097146853,0.8993273681023428
39,Personal Development and Well-being,0.9466925098844108,0.9597007658714648,0.9446421574871192,0.9354989610577712,0.9621455178749136,0.9572646308952106,0.9784436614524636,0.9793180133791126,0.968141460084516,0.955363958724346,0.955156580191944,0.9689406135932987,0.9833982155125413,0.9643410780970224,0.9553947760602836
40,Social Interactions and Relationships,0.9596091971527234,0.8736623716250917,0.8701307541686971,0.9313434039331164,0.8800797673111285,0.8834273138517612,0.8595381087311771,0.9372549038358696,0.8707405272155374,0.876927452589135,0.9334016311600756,0.8355416428623089,0.8574509651682524,0.8699862325590142,0.8524266512434104
41,"Career, Education, and Finance",0.7258369805397807,0.8324373147380553,0.926504407297013,0.7435632389448191,0.87687327006999,0.6295519072669358,0.7880788030898185,0.6698522679216159,0.7138712767771798,0.8227811601200664,0.6865618791417454,0.8634205687893837,0.7340169532061961,0.8950095645961739,0.7262841897207999
42,"Entertainment, Leisure, and Preferences",0.8593642055030525,0.8763458858525738,0.9790400165058406,0.9372413264672178,0.9758507655700478,0.955359555655514,0.847109487696663,0.8396163418306046,0.8474718250958022,0.8686806346392222,0.8519836499116353,0.8689610684148605,0.9297382985899332,0.9860884311170296,0.9235550916877496
43,Social Interactions and Relationships,0.7876305909256887,0.841382072409061,0.6381708477317706,0.6310017039794519,0.8410372390435724,0.7715333314665693,0.657998009920417,0.6392819531025911,0.8288597862313987,0.5941140455060834,0.5448541791762063,0.797259856020873,0.6282152587680908,0.8039413348925204,0.6529687080440096
44,Personal Development and Well-being,0.784368363829913,0.8524253483204653,0.7458352200137446,0.6758522547761221,0.8423150640472946,0.8232974379846084,0.6444607272896621,0.5646581681756555,0.8018744749837579,0.7198001735014128,0.574857779611843,0.866857560271532,0.6618500058627088,0.7515826249960285,0.5866443852618324
45,"Entertainment, Leisure, and Preferences",0.9517183290505932,0.9447407883891435,0.9786217229423324,0.8508109299047575,0.9773750007591142,0.9386747472661916,0.9427060070922804,0.8318731286310437,0.9484865352139572,0.9435443243743906,0.8404273132239912,0.948197751889502,0.8496025800643485,0.9751800577984774,0.8408258045165905
46,Social Interactions and Relationships,0.9263439042678308,0.9405428086224062,0.9214500356423192,0.9433692944778668,0.9377741273524594,0.9300838676407062,0.9445234404876784,0.9255134683031424,0.9177033357751084,0.9287284472500082,0.9345408996330238,0.9466434336477632,0.9364031250177944,0.9232377927324658,0.9372653588303976
47,Personal Development and Well-being,0.9655927668983152,0.9458438309396108,0.9607130120292452,0.95402889502318,0.9453970114943292,0.9546350630427084,0.960692844506018,0.942674169945837,0.9492281682413763,0.9414111114364768,0.9396959859440284,0.9417348251991352,0.9611496494931118,0.9588605358062732,0.9465079158634232
48,"Entertainment, Leisure, and Preferences",0.9133662586820376,0.7768651188184476,0.9127633368619962,0.8727694998074366,0.9023386505091724,0.732230671875566,0.8844438619854984,0.8566773635439552,0.8589761629967642,0.7927313298146925,0.8392412693168183,0.7400173563124783,0.8957686323533944,0.8970273512954946,0.828201684292794
49,Personal Development and Well-being,0.9482980813199772,0.8951241234221625,0.9391012106377564,0.9573555668823974,0.9387834124204476,0.9239394253850772,0.9323438718006648,0.9450012450098288,0.9449843910115144,0.9255924646378186,0.918152122416494,0.9249207451598144,0.9625336663718846,0.9276444968072352,0.946970137902
50,"Entertainment, Leisure, and Preferences",0.932997016618575,0.931486189867864,0.9511789261036512,0.9366144505021474,0.920456010963104,0.963340877757662,0.9247736010821536,0.9605011479604576,0.9378611872387428,0.9215703631692144,0.969850858436516,0.9345620347401452,0.934024200357808,0.9045055101239664,0.934288058917916
51,Social Interactions and Relationships,0.891581158987233,0.9209655214785896,0.970826676885496,0.962460408171279,0.9335418193414388,0.8576237760572721,0.8985552298477493,0.8786048206674038,0.9282711712007612,0.9225287999630924,0.9233648502926848,0.9101462648724008,0.9549767514133284,0.9362959551229384,0.9414062609700896
52,Social Interactions and Relationships,0.7087798851087852,0.7991596749536327,0.7212299835092271,0.8379000812378199,0.7335118389986406,0.7778930498214096,0.8398513745344616,0.6384888857310513,0.8195355221192115,0.7504133941557444,0.7275865314836067,0.7996326088181782,0.6536046014083848,0.841170302474308,0.6739521486232478
53,Personal Development and Well-being,0.9699189601976824,0.937565570682328,0.9265657688630912,0.9428884587076029,0.9683668524438008,0.9536878429260208,0.916547461099448,0.9340496555387148,0.9602374555865448,0.8845990882601342,0.9014599797725596,0.933326525524256,0.9667575972932696,0.9486888970696296,0.9592347504606183
54,Personal Development and Well-being,0.9147103807655246,0.930976132585787,0.9099083254068632,0.9615030440065182,0.9392356289739752,0.9441041976589244,0.9266183314897656,0.9361699976860004,0.9408175143003576,0.969414172831871,0.9504236181984536,0.9438200104895188,0.9359122996713998,0.9188053610611044,0.951749597417994
55,Personal Development and Well-being,0.9523994554513776,0.957913337813734,0.9523740518681229,0.9646329958981488,0.935378121816972,0.9528537341177976,0.9578576314174136,0.9514050852721776,0.9220216850075555,0.9554246010988924,0.9546899118677448,0.906339341989188,0.9490461804395404,0.900055610492183,0.9192886418120604
