prompt_id,stereotype_group_id,cos_similarity: neutral vs change_1,cos_similarity: neutral vs change_2,cos_similarity: neutral vs change_3,cos_similarity: neutral vs change_4,cos_similarity: neutral vs change_5,cos_similarity: change_1 vs change_2,cos_similarity: change_1 vs change_3,cos_similarity: change_1 vs change_4,cos_similarity: change_1 vs change_5,cos_similarity: change_2 vs change_3,cos_similarity: change_2 vs change_4,cos_similarity: change_2 vs change_5,cos_similarity: change_3 vs change_4,cos_similarity: change_3 vs change_5,cos_similarity: change_4 vs change_5
1,"Career, Education, and Finance",0.8198404871080274,0.8593518924948231,0.63263448047223,0.7983651602313404,0.876754788660751,0.7901826176491329,0.6459073316870417,0.7741909829166009,0.7897274544845712,0.6682209941239486,0.8103289524116537,0.7869769952836458,0.6600128621357276,0.5703943035802214,0.749853534214486
2,"Career, Education, and Finance",0.8661473354914666,0.9629881250274276,0.9457562168186424,0.94598614395744,0.950672516206448,0.8630830302273645,0.8480367006920041,0.8444974871453794,0.853043078393483,0.9769990734842836,0.9804121177261318,0.9657197048775172,0.9921503507228948,0.974773121056606,0.9793193741651726
3,"Entertainment, Leisure, and Preferences",0.8231645099678111,0.8418085448516452,0.9314842845225232,0.8286560137661481,0.9178924322092912,0.9791100210819864,0.8166170583256136,0.8001388291137865,0.8873129881842982,0.8359870201950883,0.819728593235723,0.9106789313004526,0.8004239458791256,0.8834893033901996,0.8790123903986284
4,"Entertainment, Leisure, and Preferences",0.7437180257400944,0.8703554434333423,0.903185315202098,0.8383096361962767,0.9027399578337444,0.7035110725303054,0.7832721769242832,0.7604227089175815,0.7573467533181393,0.8715353593711973,0.7931504650476546,0.8879810437942992,0.8721584555925714,0.9182866237351608,0.8399051589337673
5,"Entertainment, Leisure, and Preferences",0.9002127223485307,0.7711391978805963,0.8282178726636572,0.8565311328547603,0.8997615614599699,0.8275571428725208,0.8157540606080624,0.9118831205241352,0.9598420950292595,0.7295227147530077,0.8534630055642521,0.8322782593242143,0.7905496665769542,0.8368779504051076,0.9019983114207356
6,"Entertainment, Leisure, and Preferences",0.9318172331528092,0.9798342634524946,0.925399059246782,0.9119206585997752,0.9438769253535616,0.9342647430686492,0.9709947711971352,0.9526048208035376,0.945277010510216,0.9301801983791644,0.9211026216350326,0.9551543971072558,0.9640929181897956,0.94345212353108,0.9381159288028836
7,"Career, Education, and Finance",0.8358298221343965,0.754853915596742,0.7698979100673213,0.8531556789165702,0.8792939639724171,0.772832692410014,0.8419412946233151,0.8639507562949321,0.8589945748975962,0.7169125707491123,0.8512010934308689,0.8497120028619906,0.8108163828273145,0.8113585282382308,0.9371851657179276
8,"Entertainment, Leisure, and Preferences",0.7823569921192549,0.8840328464658676,0.9063204956013372,0.8553354685583558,0.6277495771038016,0.7980808586925661,0.811540003441112,0.958243173322517,0.7619155322098367,0.9282050467144044,0.8392756069091225,0.7298366664525389,0.8531597026514222,0.7096605507095617,0.7722736126608393
9,"Entertainment, Leisure, and Preferences",0.8571974007954827,0.7601351954143348,0.8329408208595473,0.849599504567536,0.7676244352705741,0.8292714969078355,0.82905984986429,0.8901656798791124,0.864377997664093,0.724831923770137,0.8353081229978085,0.8527626664939654,0.8244948462296375,0.770080091831639,0.8506673567682351
10,"Entertainment, Leisure, and Preferences",0.9621625600791672,0.7947798794048726,0.8129496770030611,0.8535692003130961,0.5881022912496763,0.7882978860358603,0.8102018520848653,0.846499918905474,0.5699247961006795,0.8241050902912743,0.8386573252948843,0.6496617565323514,0.8975104480594498,0.5993966538163417,0.5868660501715806
