prompt_id,pronoun_sequence_id,stereotype_group_id,cos_similarity: neutral vs neutral american,cos_similarity: neutral vs caucasian american,cos_similarity: neutral vs asian,cos_similarity: neutral vs african american,cos_similarity: neutral vs hispanic,cos_similarity: neutral american vs caucasian american,cos_similarity: neutral american vs asian,cos_similarity: neutral american vs african american,cos_similarity: neutral american vs hispanic,cos_similarity: caucasian american vs asian,cos_similarity: caucasian american vs african american,cos_similarity: caucasian american vs hispanic,cos_similarity: asian vs african american,cos_similarity: asian vs hispanic,cos_similarity: african american vs hispanic
1,1,Education and Academic Abillites,0.7133157143901403,0.615460866254451,0.6828141372028598,0.7380999749038484,0.8727844362152085,0.5836198540844151,0.6950825949405244,0.7271687093236617,0.7592877183751099,0.6828686398137311,0.5264864113781835,0.6996793723329029,0.6461400975979468,0.7983420257734958,0.729109330905066
1,2,Education and Academic Abillites,0.6929518507903505,0.7522124370456513,0.6733032025582273,0.7530778176965047,0.7838505432579339,0.7021505372078074,0.7877648987624497,0.6529803119420554,0.6341142353057125,0.6754115923730709,0.8444837202946216,0.7654079700627674,0.5981393359307211,0.6097516491375705,0.7555188377083004
1,3,Education and Academic Abillites,0.4709497891461045,0.7966118830848924,0.783356199210714,0.8097926373016919,0.7279338373638504,0.5166254400343895,0.5377141249376687,0.4682399173711151,0.4618759267469954,0.928089530712031,0.9329224675568448,0.8149562012156674,0.9084298751676434,0.8590942142591405,0.8046799777268052
1,4,Education and Academic Abillites,0.3604950404528286,0.6773726305557084,0.7487345976635443,0.3450817708412534,0.6779702855590979,0.601150118867601,0.525145486570642,0.5624531436264477,0.5611530509264351,0.8571762663836505,0.4979309134485565,0.8991151374049184,0.4540372343588727,0.8645784183954595,0.447088176751542
1,5,Education and Academic Abillites,0.7028088484957473,0.7198012568705422,0.6610265151556861,0.7446761722494455,0.696235832492969,0.6787146213967754,0.709492364524893,0.6811146990636447,0.9159551770463812,0.7866164071868345,0.8993582005274829,0.6624082876206903,0.8231701654426773,0.6746414419103797,0.665247936818558
1,6,Education and Academic Abillites,0.8474738329227773,0.6973674415763054,0.6642726444413098,0.8082318184297511,0.8327845140523393,0.633265076032957,0.6223027881741521,0.7046783379092798,0.818892746070773,0.7245979926000989,0.64740018828187,0.6945105878811775,0.6550209791556497,0.7072794775989675,0.791493382556815
1,7,Education and Academic Abillites,0.6448737952997871,0.7676679631198973,0.7075019158835796,0.7584115030701715,0.6258064528878102,0.7148799960910789,0.8206077066126278,0.7961452365646607,0.6418209130063349,0.7690930669797236,0.8143154930505555,0.6177519394815578,0.8280620937337552,0.6805951878181962,0.6695870182990191
1,8,Education and Academic Abillites,0.6280036660333792,0.5387945571597473,0.5318629838459281,0.5861030855523789,0.5731902868087893,0.5228403037640321,0.4412130732248412,0.6242362893777762,0.6007821193854523,0.677680808775408,0.7167812796242083,0.6573032198241111,0.5923581226098029,0.6271281677113529,0.8319007915515748
1,9,Education and Academic Abillites,0.6020696436395144,0.4677023207800588,0.6610646417506237,0.6755186215722498,0.6029002212193213,0.6567208898726213,0.8533112415269359,0.7493479489327683,0.8245151424332838,0.6990395773038085,0.6728521362154183,0.7091449652192201,0.7704374255807837,0.8772080219947349,0.7276735313965076
1,10,Education and Academic Abillites,0.4364034249163691,0.6107322800577588,0.7951381681655763,0.6001869981962812,0.8553792859850793,0.4019904784071257,0.5020020003262311,0.6686855689242256,0.4911143199876658,0.6498739765836222,0.4906966811781874,0.6398287639830424,0.666830462910273,0.8960041246835577,0.67534012578157
1,11,Education and Academic Abillites,0.7490926592556458,0.7049002642180919,0.7095234108005724,0.7088471039953506,0.8637727968328446,0.9079917827200876,0.7894826235632811,0.7179437020345235,0.7379860612728923,0.7387582823697292,0.6665209664475567,0.7009148268970009,0.6797251800476161,0.7381076724360858,0.652176350387387
1,12,Education and Academic Abillites,0.7448591967942773,0.8358347066371373,0.8007505737218883,0.8207307432620287,0.8279628726758176,0.7310456475401762,0.6885382065106765,0.6776848774984067,0.732433909480497,0.7888632683179532,0.758785604348784,0.7844984142763118,0.8176976665602335,0.8276709230999534,0.8237003580794863
1,13,Education and Academic Abillites,0.5110288146445598,0.7049737770991398,0.6646308558455016,0.534408005440676,0.4447212385575551,0.5510606467435086,0.5515168962377806,0.5505540098217188,0.5286488320053752,0.7166697077552158,0.5526345950495183,0.4635146272958184,0.654862992923646,0.5439915975465539,0.4947430177267702
2,1,Education and Academic Abillites,0.8860309937376996,0.8435867374782708,0.7686536967499858,0.9375460781334845,0.8052808138423309,0.814699255740127,0.8150363561086882,0.9045178410099052,0.8016663126273598,0.8824100748994176,0.8365433012424166,0.9383262623995676,0.7730819816635214,0.8709182970271976,0.8058283302180282
2,2,Education and Academic Abillites,0.9357460555066268,0.8463843117230084,0.8563440698590443,0.8063119477646158,0.9247050568414864,0.8288924764407719,0.8344220467417637,0.7954269133085743,0.9525743879802324,0.9629049616479528,0.9281997376459944,0.8538406613052043,0.9156686615258224,0.8521772219077107,0.8193970854329932
2,3,Education and Academic Abillites,0.8667406953738874,0.9300174832329768,0.841312532787635,0.8571192326196575,0.9375412609206282,0.8854483461097827,0.8161608093305175,0.8659852867081932,0.896551313571944,0.8527940856443815,0.9052771441000728,0.9454004025277386,0.7994400922801266,0.84993411182738,0.875480700708704
2,4,Education and Academic Abillites,0.9259556267512042,0.5797619128024187,0.6691800188098218,0.8333175346490143,0.74207395334981,0.6113959673859796,0.7075650430878084,0.8417819542752087,0.777247395255019,0.7967285954816983,0.7848454091028522,0.8303374576685842,0.83212055788516,0.8324515009590996,0.8698656719459897
2,5,Education and Academic Abillites,0.8345589050487231,0.937108404892213,0.6128134537015695,0.9289327738437754,0.9049777510702506,0.8289224709517223,0.7293398702238816,0.8268762351575498,0.8445640684455891,0.6404676215326002,0.9360151934859332,0.933868998406383,0.6023499856254506,0.6316879329530648,0.9133017621509614
2,6,Education and Academic Abillites,0.8671351672462194,0.8766592724007976,0.739720193564611,0.7927267736152289,0.8685357540175996,0.932771244755582,0.7939473758582818,0.8108353061621812,0.9532931525395942,0.7552761034974795,0.7901397807031562,0.9447935944127775,0.9405271372809544,0.7703876438522919,0.7974437557069496
2,7,Education and Academic Abillites,0.9068860694923948,0.9588763848507936,0.7803730874805248,0.961137363252634,0.9209062998704995,0.9149199508772816,0.7346583414894267,0.9305780271110282,0.9260264729697796,0.7695041123834874,0.9721283520901224,0.9237497616333424,0.7622372716145449,0.7887773252927661,0.9248435579563716
2,8,Education and Academic Abillites,0.927466489796846,0.8423171885844978,0.8507114587009061,0.8132119643072696,0.924755035470762,0.8412812586621046,0.8455402901015137,0.7933372613859709,0.927902663060272,0.7895347524780838,0.6937989219676273,0.8168099940357301,0.9007722407562904,0.8574960874967792,0.8012279863477845
2,9,Education and Academic Abillites,0.8629786571920717,0.8986837853109853,0.8826362245743439,0.8932686163229282,0.8525946750361031,0.7962866872488505,0.8535635271026257,0.910195991744689,0.7477558303461936,0.8776198225464626,0.8807143354049988,0.8999162850094655,0.8823698382948668,0.8742206217286117,0.8288981217236508
2,10,Education and Academic Abillites,0.7697935563194249,0.8469567234379434,0.780326102864725,0.8993310522677639,0.6482043709309118,0.7168340819516994,0.9924707196850764,0.760448647610944,0.6364626313986097,0.7245406643900911,0.921209816303704,0.545877360847936,0.7726741544971236,0.6479202883068129,0.6789714120835748
2,11,Education and Academic Abillites,0.8173840111635067,0.829817958052031,0.9283718621528578,0.8443648497376033,0.8940518133135581,0.8574138871324963,0.7594100670708881,0.9106326839665916,0.6985423636362285,0.7963280398912014,0.9163373391855696,0.7507475577179038,0.8010050382964418,0.933994770698418,0.7363054299230989
2,12,Education and Academic Abillites,0.7958070235156742,0.8248830851239486,0.7932847506735894,0.7611362623864528,0.8962785851576515,0.9482121253185596,0.9690631243344918,0.922349108396316,0.7961468383909904,0.9513728323825928,0.9101835698178368,0.8197995160740681,0.9247682322175664,0.7896551964224958,0.7650780594355762
2,13,Education and Academic Abillites,0.8144143546034668,0.8437917225546951,0.8286954361484189,0.7892979256908806,0.8198120657538124,0.8388502956359595,0.7971335112298739,0.7858401193804292,0.8087151551262339,0.8147397396151133,0.7955553434992096,0.833173917515741,0.8939523526408413,0.7660964053559239,0.6792283247195288
3,1,Education and Academic Abillites,0.5187986219192666,0.4781959656400757,0.8189560844438463,0.8162005720524482,0.8189560844438463,0.8066959461714849,0.408528174736752,0.3920171320549402,0.408528174736752,0.4285552864003108,0.3576151373896456,0.4285552864003108,0.8043988499263575,0.9999999999999992,0.8043988499263575
3,2,Education and Academic Abillites,0.4746379242383995,0.4747102430480013,0.7814050867375409,0.8429909655913465,0.3980401349014606,0.6103734041842226,0.4325878135032684,0.4636548777854524,0.6373646607767067,0.4286388501801189,0.4149818511555633,0.769942586971267,0.8594856495422107,0.351679652405233,0.3205927601053792
3,3,Education and Academic Abillites,0.5240887647618064,0.3912202829298402,0.8654719189239621,0.6362928282244215,0.4677673831834031,0.375267100041048,0.5894794801557917,0.5519796699213768,0.5629393917241302,0.4573324359611734,0.5704776009767056,0.6377754189723035,0.7284987043242228,0.5084947816121317,0.6208721656422924
3,4,Education and Academic Abillites,0.1860802394372199,0.3742650130486822,0.6645944526842361,0.6498729811054303,0.7378702742159751,0.5016614092769718,0.3030866398391433,0.259174595716058,0.0994050142911888,0.4203960487230361,0.4180806286395208,0.228090491851918,0.8270003493450673,0.6479152446213791,0.6583162404325911
3,5,Education and Academic Abillites,0.6452254154266551,0.4364333646529122,0.7082990181780234,0.7910854364910609,0.4830050009952029,0.4522464772319032,0.8437054485111675,0.6101591896724208,0.4772013733521313,0.4271899032905513,0.5188934050159826,0.8092015733139073,0.6797351261264722,0.4828162323802265,0.5797170349358733
3,6,Education and Academic Abillites,0.6516373112153616,0.6699880205355327,0.5488694881445813,0.4642381868455652,0.8545048924952221,0.8296059998395835,0.5243693135275775,0.4737581587007198,0.682263415434578,0.4745207063652011,0.5719305769523281,0.6776710437313789,0.3452096859473729,0.6520099708121951,0.4606667246705637
