prompt_id,pronoun_sequence_id,stereotype_group_id,cos_similarity: young vs neutral,cos_similarity: adult vs neutral,cos_similarity: senior vs neutral,cos_similarity: young vs adult,cos_similarity: young vs senior,cos_similarity: adult vs senior
1,1,Dealing with Change,0.7029125444762572,0.9018154320614074,0.8456149985352366,0.6949853646608496,0.7023607467619057,0.798371513338737
1,2,Dealing with Change,0.7974484574296653,0.9140315464570884,0.8640521183093186,0.8667032346413827,0.8602564074783292,0.8980410002976291
1,3,Dealing with Change,0.8872754478734755,0.9407857737956644,0.85714925233237,0.8946121518916529,0.8468558305063332,0.8575017176238774
1,4,Dealing with Change,0.8889279007120096,0.8958652639814915,0.7966786559523186,0.8474947514518643,0.8105688142875893,0.8033123403494262
1,5,Dealing with Change,0.7973362615477867,0.9628535086326392,0.854283812130334,0.8127507486186953,0.7497183686115172,0.8289142678559491
1,6,Dealing with Change,0.9177990508609856,0.8770125074808811,0.8630438492234098,0.901767756030861,0.8699582436741765,0.7994978196114108
1,7,Dealing with Change,0.8397610282276271,0.9260742673400648,0.9002768141514937,0.8728365221096772,0.8688027370280962,0.9263487665834648
1,8,Dealing with Change,0.9199290224302228,0.8895185526120442,0.7927628429457807,0.9185364002768844,0.8175350972388346,0.8404849049222161
1,9,Dealing with Change,0.8208523208794568,0.8489662030355724,0.8048810505494779,0.7914263409918392,0.7856669910782225,0.8745779062908189
1,10,Dealing with Change,0.9044926964457016,0.8928626649164257,0.749195390015035,0.943569999873697,0.7936379770140398,0.8116351268550535
2,1,Dealing with Change,0.8370418210033594,0.8634579261226583,0.8008073416474344,0.7895604254597601,0.7083227961859759,0.7503531623580695
2,2,Dealing with Change,0.7565844240815416,0.9156261247925844,0.872716097123194,0.7616536757234194,0.7152134226608827,0.925905570032185
2,3,Dealing with Change,0.6560761791748031,0.6873862405654404,0.6190396297371321,0.8864992285788303,0.7527981972856161,0.8566613469367452
2,4,Dealing with Change,0.8387242617870456,0.9147328030039524,0.8093375411056911,0.8815777523518507,0.7803559706856922,0.8652179582660056
2,5,Dealing with Change,0.451423418709149,0.4518205333913709,0.4143208548588797,0.7367193812913027,0.6319612715205629,0.7666193012837665
2,6,Dealing with Change,0.8079583854012944,0.7317355968805984,0.7271770791537147,0.6772377209379365,0.7053049402247091,0.7295732181164849
2,7,Dealing with Change,0.8426582855676871,0.8663679879916399,0.8520346531714469,0.8815772097942669,0.7731216564195942,0.8357472383282087
2,8,Dealing with Change,0.8609362150108706,0.8862302857979916,0.7819443743774837,0.8919736603612123,0.811395210139765,0.827291118988527
2,9,Dealing with Change,0.7968919806481845,0.760683673104249,0.7996211612184237,0.6750544376185807,0.730098510971048,0.6901409882532789
2,10,Dealing with Change,0.8902520831009041,0.9254705737654364,0.9022558026619388,0.9007270434328888,0.8717953348128404,0.925333366831068
3,1,Cognitive and Physical Abilities,0.8652243266208512,0.8824515349147799,0.8895864484139833,0.76397816247407,0.7994274048406218,0.8686093572964617
3,2,Cognitive and Physical Abilities,0.8935804497214463,0.9313396161815856,0.7523944869197174,0.8896764285501231,0.763218260297355,0.844735466904398
3,3,Cognitive and Physical Abilities,0.8993479079472986,0.9294841031266056,0.8590881997685107,0.877148611373522,0.9175305298408356,0.852452621652722
3,4,Cognitive and Physical Abilities,0.8232929075743429,0.8944440427151996,0.9267752331461476,0.860893199041651,0.8356125636987839,0.8901434088076924
3,5,Cognitive and Physical Abilities,0.8473718635468168,0.9378723870566924,0.8871599739399659,0.8320493906021713,0.8143096691142193,0.902192538433464
3,6,Cognitive and Physical Abilities,0.8171574172546984,0.8865412035771607,0.8637234270653849,0.8923845333142097,0.7586567392618015,0.8808008022853151
3,7,Cognitive and Physical Abilities,0.8813386152917527,0.9311911901140189,0.8100027089684578,0.90241773995288,0.7363748603687588,0.7683983246058596
3,8,Cognitive and Physical Abilities,0.8442901902048018,0.911933974349632,0.8044505426002286,0.7964193916250306,0.7347589064047644,0.7250294304721755
3,9,Cognitive and Physical Abilities,0.7872417106367664,0.827751104843726,0.847529792636127,0.7393105109737887,0.7397899388548801,0.7694718924739681
3,10,Cognitive and Physical Abilities,0.7250029251711554,0.8183298584184215,0.8653781454109257,0.9107078304692812,0.7413568079832543,0.8327794686492611
4,1,Cognitive and Physical Abilities,0.6473064631621959,0.7041076068689024,0.7205521920116171,0.5480867098256184,0.4620537914942777,0.5862531481933793
4,2,Cognitive and Physical Abilities,0.595007534357255,0.7760368981525286,0.7914098666224573,0.6343465077726237,0.6031112021539164,0.8604105063245784
4,3,Cognitive and Physical Abilities,0.84418598873538,0.724123935160119,0.6575213228278886,0.7065505386544637,0.6907754384244418,0.7145111528833477
4,4,Cognitive and Physical Abilities,0.7427614248164237,0.8823719491007788,0.6890409299009286,0.7186734063625113,0.6209539089912401,0.7572428395108668
4,5,Cognitive and Physical Abilities,0.6899769874794965,0.8717813158328745,0.5931703720478714,0.629391513005273,0.4541051451350446,0.5992415086399145
4,6,Cognitive and Physical Abilities,0.7192916107868608,0.6880800064213733,0.580833551256857,0.7023863243423635,0.5610157418171062,0.5448401718317871
4,7,Cognitive and Physical Abilities,0.6678763998555435,0.8514434015023411,0.6678210654558873,0.7311799557281402,0.627868643994378,0.7103795540712072
4,8,Cognitive and Physical Abilities,0.6816950893071044,0.559200262918117,0.7469186603129472,0.6884299822384824,0.6026890308696469,0.6199214607071386
4,9,Cognitive and Physical Abilities,0.7323296984399148,0.7864132326271929,0.6902595635578344,0.5865347057983513,0.5888073625908951,0.5851831763735921
4,10,Cognitive and Physical Abilities,0.7459147868563925,0.7488109015988049,0.702780437314125,0.8168899629937624,0.7127895944423542,0.7725365469623531
5,1,Dependent on Else,0.865588145326774,0.9550705389121,0.90406181973442,0.8565709453991756,0.8550839386337502,0.8967084796395037
5,2,Dependent on Else,0.8657467426026596,0.8709622052569044,0.7913528763253327,0.8882660430526679,0.7746354874727269,0.8737093182436975
5,3,Dependent on Else,0.882403208003038,0.8323271146661093,0.7840836071658424,0.8959434659242265,0.8356456921886246,0.9003946443699176
5,4,Dependent on Else,0.8733249321223862,0.8923687331847555,0.8166704041911471,0.9056990505900504,0.8127135844058944,0.8757486130958696
5,5,Dependent on Else,0.826438921605746,0.6805473917181053,0.8040437018573787,0.7582749211922384,0.7976890433442572,0.6477519109858116
5,6,Dependent on Else,0.8263948308432937,0.7792186836832644,0.7933918741212131,0.7462801565204233,0.8133006223145056,0.6889721869837208
5,7,Dependent on Else,0.8216238752739499,0.94333254607361,0.8772824850447858,0.8533861926910804,0.8450125288371253,0.9084379857449836
